id,locus_1,locus_2,locus_3,locus_4,locus_5,locus_6,locus_7,locus_8,locus_9,locus_10,locus_11,locus_12,locus_13,locus_14,locus_15
sample_1975,127,239,101,372,428,107,215,164,109,82,127,242,209,272,122
sample_1976,125,239,105,372,422,98,215,176,106,80,125,239,205,264,124
sample_1977,127,233,109,364,428,110,210,168,103,84,127,245,213,262,122
sample_1978,129,236,105,366,428,104,210,164,109,80,129,233,213,270,122
sample_1979,119,233,109,372,424,107,210,164,106,86,125,239,209,268,122
sample_1980,119,233,105,361,422,107,210,176,97,82,119,245,201,270,124
sample_1981,123,233,105,372,424,98,210,176,106,86,125,236,209,266,124
sample_1982,125,239,113,370,426,101,215,168,100,80,125,236,209,264,122
sample_1983,121,242,105,368,424,107,215,172,106,86,125,236,209,268,124
sample_1984,127,242,109,364,426,104,210,164,109,82,129,242,209,272,122
sample_1985,125,245,105,368,422,101,215,172,97,78,125,239,205,262,124
sample_1986,119,239,105,370,422,107,215,172,106,86,121,233,209,268,122
sample_1987,123,245,105,370,424,101,215,164,103,80,127,236,205,261,124
sample_1988,121,239,109,372,424,107,210,172,103,84,123,236,213,268,124
sample_1989,127,242,105,372,424,104,215,164,106,80,121,239,213,268,124
sample_1990,119,239,105,372,424,104,215,168,106,84,123,236,209,268,124
sample_1991,127,236,101,364,428,101,215,168,106,82,125,242,213,272,124
sample_1992,129,242,105,370,428,101,210,164,109,82,129,242,209,270,122
sample_1993,125,242,105,364,428,104,210,164,109,82,129,242,213,264,122
sample_1994,121,233,109,361,422,110,210,176,100,82,119,245,201,270,124
sample_1995,121,233,109,366,424,107,210,164,106,82,125,242,209,268,124
sample_1996,121,233,105,361,422,110,210,172,103,84,119,245,205,270,124
sample_1997,127,239,101,364,428,101,210,164,106,82,129,242,209,272,122
sample_1998,125,239,109,372,422,101,215,168,103,80,125,236,205,261,124
sample_1999,129,245,101,364,428,104,210,164,106,82,127,245,213,270,122
sample_2000,119,236,105,361,422,110,210,176,97,82,119,245,201,270,124
sample_2001,125,233,101,368,426,98,210,172,103,82,129,245,213,272,124
sample_2002,123,236,105,372,424,98,210,172,106,86,125,236,209,270,124
sample_2003,127,233,105,364,428,107,210,164,106,82,129,242,213,272,122
sample_2004,123,239,105,370,424,101,215,172,100,78,127,239,209,262,124
sample_2005,125,245,101,364,426,107,210,164,109,80,125,239,213,272,122
sample_2006,119,242,109,372,424,107,210,172,106,86,125,239,209,268,124
sample_2007,121,239,113,370,424,107,210,168,106,86,123,236,209,268,124
sample_2008,125,245,105,362,428,107,215,164,106,82,125,242,213,264,122
sample_2009,119,233,105,372,422,104,210,176,112,86,121,236,209,268,122
sample_2010,127,233,101,364,428,110,210,159,109,82,127,245,213,272,122
sample_2011,119,239,109,372,424,104,210,164,97,86,123,242,213,268,122
sample_2012,127,242,105,364,426,101,210,164,109,82,125,242,213,272,124
sample_2013,123,242,105,372,422,101,215,159,100,78,123,239,205,262,122
sample_2014,129,233,101,372,424,104,210,176,112,86,121,239,213,268,124
sample_2015,125,233,105,372,424,104,215,164,97,80,125,236,213,264,124
sample_2016,119,233,109,372,424,104,210,172,106,86,121,236,209,268,124
sample_2017,127,245,101,364,426,101,210,172,109,84,129,242,213,268,122
sample_2018,125,239,109,372,424,101,210,172,109,86,125,242,213,266,122
sample_2019,125,245,109,372,422,98,210,168,106,82,125,239,213,262,122
sample_2020,119,236,113,372,424,107,215,168,106,84,123,236,209,268,124
sample_2021,127,242,105,370,422,98,210,172,97,82,129,239,209,268,124
sample_2022,123,236,105,366,424,107,215,172,106,84,125,233,209,268,124
sample_2023,127,233,109,372,428,104,215,159,103,80,123,239,213,262,124
sample_2024,129,239,113,368,422,101,215,172,100,80,125,233,205,262,124
sample_2025,125,239,109,370,426,101,215,168,106,82,127,239,209,262,124
sample_2026,127,242,101,362,426,104,210,164,112,82,125,245,213,272,122
sample_2027,127,233,101,366,428,104,210,164,109,82,129,236,213,266,122
sample_2028,125,236,105,366,424,107,210,164,106,86,125,236,209,268,122
sample_2029,127,245,101,364,426,101,215,168,106,82,125,245,205,272,122
sample_2030,127,239,105,370,426,98,215,168,100,80,127,233,209,261,124
sample_2031,127,242,101,372,428,104,215,168,112,82,127,245,213,272,122
sample_2032,129,236,105,364,428,101,210,159,100,82,125,245,213,272,122
sample_2033,125,239,109,372,426,98,215,164,100,82,129,245,205,262,124
sample_2034,127,245,101,368,426,104,215,164,109,82,129,236,213,272,122
sample_2035,129,245,101,372,428,107,210,164,109,82,125,242,213,272,122
sample_2036,125,239,109,372,422,98,210,172,106,82,125,236,209,266,124
sample_2037,119,239,113,372,422,104,210,168,106,86,121,236,209,268,124
sample_2038,125,239,113,372,428,107,215,164,100,78,125,239,213,262,124
sample_2039,123,239,113,368,424,101,210,172,97,80,129,242,209,261,122
sample_2040,129,236,101,372,424,104,210,164,109,80,129,245,213,272,122
sample_2041,125,239,105,372,428,101,215,172,106,80,127,239,209,262,122
sample_2042,125,242,101,370,428,104,210,164,103,80,125,233,213,270,122
sample_2043,119,236,113,372,424,107,210,172,106,82,119,233,213,268,124
sample_2044,125,233,105,370,424,107,215,172,97,86,125,233,209,268,124
sample_2045,119,233,105,372,424,98,210,176,112,86,123,239,209,268,124
sample_2046,125,239,105,372,428,104,215,168,100,80,129,239,205,261,124
sample_2047,129,245,105,370,428,104,210,164,106,82,125,239,213,272,122
sample_2048,119,236,109,372,424,107,215,168,106,86,127,236,209,270,124
sample_2049,121,236,101,372,424,110,210,172,109,86,123,242,209,270,124
sample_2050,129,242,105,370,422,101,215,172,103,82,127,239,209,261,124
sample_2051,127,233,101,364,428,107,210,164,109,82,129,233,213,262,122
sample_2052,119,236,105,361,422,107,210,176,97,84,119,245,201,270,124
sample_2053,121,233,101,366,424,107,210,172,106,86,129,236,209,270,124
sample_2054,125,233,105,372,422,101,215,164,106,82,129,239,209,262,124
sample_2055,123,242,113,372,424,104,210,172,106,84,121,236,213,268,122
sample_2056,127,242,101,362,424,101,210,159,109,80,125,245,213,272,124
sample_2057,119,239,105,372,424,104,215,172,97,86,123,239,209,268,124
sample_2058,127,245,105,362,424,104,210,164,112,82,127,245,213,262,122
sample_2059,127,242,105,368,424,104,210,164,106,82,127,233,209,272,122
sample_2060,129,233,101,366,426,107,215,164,109,82,127,245,213,272,122
sample_2061,121,236,105,361,422,110,210,176,97,84,119,242,201,270,124
sample_2062,125,233,109,372,422,101,215,164,100,80,125,236,213,261,122
sample_2063,125,239,109,368,428,101,215,168,100,78,129,239,205,262,122
sample_2064,125,242,109,366,428,107,210,168,112,82,127,236,213,272,124
sample_2065,127,239,109,372,428,101,215,172,97,78,125,239,209,261,124
sample_2066,127,245,101,372,428,98,210,164,109,82,125,245,209,270,122
sample_2067,127,236,105,366,428,104,210,164,109,82,129,245,213,266,122
sample_2068,119,233,105,361,422,110,210,176,97,84,121,242,205,270,124
sample_2069,127,245,105,372,426,110,210,159,109,80,129,239,213,270,122
sample_2070,129,239,109,368,422,101,215,168,106,78,123,239,205,261,124
sample_2071,125,242,109,368,428,104,210,164,109,82,127,242,209,272,122
sample_2072,125,236,105,372,424,107,210,172,106,86,125,236,209,268,122
sample_2073,119,233,105,361,422,107,210,172,103,84,119,245,205,272,124
sample_2074,129,239,113,372,422,101,215,168,103,80,123,233,205,261,122
sample_2075,123,233,105,370,422,101,215,164,100,78,127,239,205,262,124
sample_2076,125,236,109,372,428,104,210,168,109,82,127,242,209,266,122
sample_2077,127,242,109,372,426,104,215,168,100,78,127,239,209,262,124
sample_2078,125,242,105,364,428,104,210,164,112,80,127,245,213,268,122
sample_2079,125,239,109,372,424,104,215,168,100,78,123,239,209,261,124
sample_2080,121,239,113,372,424,101,215,172,106,80,129,239,205,261,124
sample_2081,125,239,113,370,422,101,215,168,97,78,127,242,209,264,124
sample_2082,121,236,109,372,422,104,210,164,103,82,125,236,209,266,124
sample_2083,125,239,105,368,424,98,215,159,97,82,127,239,209,261,122
sample_2084,125,239,101,372,428,110,210,164,109,82,129,236,213,262,124
sample_2085,127,239,105,372,428,101,215,168,106,78,127,233,205,262,122
sample_2086,119,233,109,361,422,110,210,176,97,84,119,242,201,270,124
sample_2087,125,242,105,364,426,107,210,164,109,80,127,239,209,266,122
sample_2088,125,236,109,372,424,104,210,164,106,84,119,236,209,268,122
sample_2089,123,239,109,370,428,104,215,164,100,78,127,233,205,261,124
sample_2090,119,233,105,372,424,107,210,172,106,86,125,242,209,268,124
sample_2091,129,236,105,368,422,104,210,164,109,86,125,239,213,268,122
sample_2092,127,242,105,364,426,104,210,164,97,82,129,236,213,272,122
sample_2093,129,239,109,372,426,104,215,172,100,80,125,245,213,262,124
sample_2094,125,239,101,370,428,104,210,164,109,82,127,233,213,272,122
sample_2095,125,239,105,372,424,104,210,164,103,82,125,236,209,270,124
sample_2096,127,239,109,372,426,101,215,172,106,82,125,239,205,264,124
sample_2097,121,239,105,372,428,104,215,172,100,80,125,239,209,261,122
sample_2098,125,242,105,372,428,104,210,172,103,80,125,245,213,270,122
sample_2099,127,242,101,362,428,107,210,172,109,82,125,245,213,272,124
sample_2100,125,239,109,364,428,110,210,164,109,82,125,245,209,272,122
sample_2101,121,236,105,368,422,104,215,168,97,80,129,236,205,264,124
sample_2102,121,233,105,368,426,98,210,164,97,80,125,239,213,261,124
sample_2103,123,236,105,370,424,104,215,168,109,86,123,242,209,268,124
sample_2104,129,239,101,368,426,104,210,164,109,80,127,245,213,272,122
sample_2105,119,236,113,372,424,104,210,176,100,86,125,233,209,268,124
sample_2106,127,239,113,366,424,104,210,172,109,82,123,233,213,268,124
sample_2107,121,236,109,372,424,101,210,168,112,86,121,239,209,268,124
sample_2108,125,239,113,370,428,101,215,172,100,80,129,236,209,261,124
sample_2109,125,239,109,372,428,101,215,164,97,78,125,233,205,261,124
sample_2110,129,245,101,370,426,98,210,164,106,82,127,242,213,272,124
sample_2111,123,239,113,372,424,107,210,172,106,86,121,236,209,268,122
sample_2112,125,236,105,372,428,101,215,172,97,82,125,239,205,261,122
sample_2113,125,233,113,372,422,104,215,168,100,78,127,239,205,261,124
sample_2114,123,239,101,372,424,107,210,172,106,82,125,239,209,268,122
sample_2115,125,239,105,372,426,101,215,168,100,78,125,236,205,262,124
sample_2116,123,233,109,372,422,101,210,176,103,80,129,239,205,262,124
sample_2117,125,245,105,364,428,107,210,168,100,82,129,242,209,272,122
sample_2118,125,239,113,372,424,101,215,164,106,80,125,233,213,268,124
sample_2119,125,236,109,370,426,104,215,168,100,78,125,239,205,261,124
sample_2120,125,242,101,372,424,110,215,172,97,86,119,239,209,268,124
sample_2121,129,239,109,370,428,101,215,168,100,78,127,239,205,262,124
sample_2122,123,233,105,372,428,104,215,168,100,78,125,239,209,261,122
sample_2123,121,236,113,370,424,104,210,172,109,86,125,236,209,268,124
sample_2124,121,233,105,372,424,107,215,159,106,84,125,236,209,268,124
sample_2125,121,239,105,366,424,101,215,168,112,86,121,233,209,268,124
sample_2126,119,236,101,372,424,107,210,172,97,84,127,242,209,266,124
sample_2127,119,239,105,368,424,104,210,172,106,80,121,236,209,266,124
sample_2128,127,239,101,364,428,104,210,164,106,82,127,245,213,272,124
sample_2129,129,239,113,372,426,101,210,164,103,82,129,239,205,261,124
sample_2130,121,233,109,361,422,110,210,176,100,84,119,245,201,270,124
sample_2131,123,236,105,372,424,107,210,159,106,82,125,239,213,268,124
sample_2132,129,239,113,372,428,101,215,168,100,80,125,239,213,262,124
sample_2133,125,239,105,370,424,104,215,159,100,82,125,239,209,261,122
sample_2134,127,242,105,364,428,98,210,172,106,82,129,245,213,272,122
sample_2135,125,236,105,370,422,101,215,168,106,80,127,239,205,264,124
sample_2136,119,236,105,372,422,107,210,176,112,84,125,233,209,268,124
sample_2137,121,239,109,372,422,104,210,164,97,84,123,233,213,268,122
sample_2138,119,242,101,368,424,104,210,172,109,86,119,236,209,266,124
sample_2139,123,236,105,372,424,104,210,172,103,86,123,239,209,268,122
sample_2140,123,236,105,372,424,104,210,168,106,86,121,236,213,268,122
sample_2141,129,242,105,364,428,110,215,164,109,80,129,242,209,270,122
sample_2142,125,236,109,370,424,98,215,168,103,80,127,239,205,261,122
sample_2143,123,233,105,372,424,107,210,164,109,86,119,236,213,268,124
sample_2144,119,236,109,361,422,110,210,176,97,84,119,242,205,270,124
sample_2145,129,233,101,364,424,110,210,168,100,82,127,236,213,268,122
sample_2146,129,239,105,366,428,104,210,164,109,80,129,242,213,272,122
sample_2147,123,242,105,372,424,107,210,164,112,84,123,239,209,266,124
sample_2148,129,239,105,372,424,104,215,168,97,80,127,236,205,262,124
sample_2149,119,236,105,372,424,104,215,168,106,86,125,233,209,270,122
sample_2150,123,236,105,372,424,107,210,164,106,86,119,239,209,268,122
sample_2151,125,242,109,372,428,101,215,168,97,80,123,233,213,264,122
sample_2152,129,239,105,372,426,101,215,172,100,82,127,239,209,264,124
sample_2153,125,242,105,372,428,107,210,164,109,84,129,245,213,272,124
sample_2154,125,242,101,364,428,107,210,164,109,82,125,242,209,270,122
sample_2155,127,245,101,364,426,107,210,164,100,82,125,242,213,272,122
sample_2156,127,239,113,370,422,101,215,168,100,82,125,233,205,262,124
sample_2157,125,239,109,372,424,107,215,168,100,78,129,233,213,264,124
sample_2158,123,236,105,372,424,104,215,176,106,86,125,233,209,266,124
sample_2159,125,245,105,366,428,104,210,172,109,82,125,242,213,272,122
sample_2160,121,236,105,361,422,110,210,176,97,84,121,245,201,270,124
sample_2161,121,233,105,361,422,110,210,172,97,82,121,245,201,270,122
sample_2162,119,236,105,372,424,107,210,172,106,82,121,236,209,268,122
sample_2163,127,236,105,366,426,107,210,164,97,82,129,245,209,262,122
sample_2164,125,239,109,372,424,101,215,168,103,80,125,239,209,261,122
sample_2165,127,239,109,372,422,101,215,168,106,80,125,239,205,261,122
sample_2166,129,245,101,362,428,104,215,159,109,82,127,236,209,262,124
sample_2167,125,239,113,372,426,101,215,168,100,80,123,239,205,262,124
sample_2168,129,239,105,372,428,101,210,172,100,80,129,239,209,261,122
sample_2169,119,236,105,372,424,104,215,164,100,86,121,236,209,268,124
sample_2170,125,239,105,372,428,107,210,172,109,80,129,245,205,272,122
sample_2171,125,245,105,370,428,107,210,164,100,82,127,242,213,264,122
sample_2172,119,233,105,372,424,98,210,172,100,82,123,233,209,268,124
sample_2173,121,236,101,372,424,104,210,176,97,84,121,236,209,268,124
sample_2174,125,245,109,370,428,107,215,172,109,80,125,245,209,270,122
sample_2175,123,233,105,368,424,104,215,164,109,86,125,233,209,268,122
sample_2176,127,242,105,370,428,98,210,164,106,80,127,236,209,268,124
sample_2177,121,236,113,372,424,104,210,164,109,82,123,236,209,266,124
sample_2178,125,239,109,370,428,98,215,168,97,82,127,239,205,262,124
sample_2179,121,233,105,361,422,107,210,176,97,82,119,245,201,270,124
sample_2180,121,236,105,372,424,101,215,172,112,86,125,236,209,270,124
sample_2181,125,236,101,372,424,101,215,159,106,82,123,236,209,270,124
sample_2182,121,239,105,372,428,107,215,168,106,82,125,239,213,262,124
sample_2183,129,239,105,372,428,104,215,168,97,80,123,239,209,261,124
sample_2184,127,236,101,372,428,107,210,164,109,80,125,239,213,272,122
sample_2185,119,233,105,361,422,107,210,176,97,84,119,245,205,272,124
sample_2186,119,236,105,372,424,107,215,159,106,86,121,236,209,268,124
sample_2187,129,245,109,370,428,104,215,172,109,80,125,239,205,272,122
sample_2188,125,242,109,362,428,107,210,164,109,80,129,245,209,272,122
sample_2189,129,236,101,372,424,104,210,172,112,86,129,236,209,266,124
sample_2190,121,236,105,361,422,110,210,176,97,84,119,245,201,270,124
sample_2191,123,239,105,370,428,98,215,164,103,78,127,236,213,261,124
sample_2192,127,236,105,364,428,107,210,159,106,82,129,245,213,272,122
sample_2193,125,239,105,368,426,101,215,164,106,78,129,245,205,261,124
sample_2194,129,245,105,366,428,101,210,164,109,82,129,245,205,262,124
sample_2195,119,239,101,372,424,107,215,172,100,86,127,236,209,268,124
sample_2196,125,239,105,370,426,107,210,172,100,80,125,236,213,264,124
sample_2197,129,239,109,368,424,104,215,168,103,80,129,239,209,262,124
sample_2198,129,245,101,364,428,104,210,168,103,80,125,242,213,272,122
sample_2199,119,236,101,372,422,110,210,172,112,86,123,233,213,266,124
sample_2200,123,239,105,370,422,104,215,172,109,86,125,239,209,268,124
sample_2201,123,236,101,372,424,107,210,159,106,86,125,233,213,270,124
sample_2202,125,233,113,372,424,107,215,168,97,80,125,239,205,264,122
sample_2203,119,233,105,361,422,107,210,176,97,84,119,245,201,270,124
sample_2204,121,236,105,362,422,110,210,176,97,84,119,245,201,272,124
sample_2205,129,239,105,370,428,101,215,164,100,78,127,239,209,262,124
sample_2206,125,239,109,372,424,101,215,168,97,80,129,236,205,262,124
sample_2207,121,242,113,366,424,107,210,159,100,84,121,242,209,268,124
sample_2208,125,242,105,372,428,107,210,172,112,82,129,242,209,272,122
sample_2209,127,236,109,366,424,98,210,176,103,86,125,236,209,268,122
sample_2210,119,233,105,366,424,107,210,164,106,84,123,236,209,268,124
sample_2211,125,236,109,370,424,101,215,164,100,80,127,239,209,264,124
sample_2212,127,236,105,370,424,104,210,172,106,86,123,236,209,268,124
sample_2213,121,233,105,370,426,104,215,168,106,82,125,239,205,261,124
sample_2214,125,239,105,370,422,104,215,168,100,80,125,242,209,261,124
sample_2215,121,233,105,366,424,98,210,176,106,86,125,233,209,270,122
sample_2216,125,233,101,372,428,107,210,164,103,82,125,245,213,264,122
sample_2217,125,239,105,370,424,104,215,168,97,80,125,239,205,262,124
sample_2218,119,239,113,370,424,107,215,164,106,86,123,236,213,268,124
sample_2219,123,242,109,370,426,101,215,176,106,82,125,239,205,261,124
sample_2220,127,245,105,368,428,104,210,164,109,82,127,236,213,266,122
sample_2221,129,236,105,372,426,101,215,164,103,82,125,239,205,261,124
sample_2222,129,239,105,370,424,104,210,164,106,82,125,236,209,268,122
sample_2223,129,245,101,370,426,101,210,168,106,82,125,236,213,270,124
sample_2224,119,233,105,361,422,110,210,176,97,84,119,245,205,270,122
sample_2225,125,239,109,370,424,104,215,164,103,82,127,239,205,261,124
