LotFrontage,LotArea,BldgType1Fam,BldgType2fmCon,BldgTypeDuplex,BldgTypeTwnhs,BldgTypeTwnhsE,OverallQual,OverallCond,FullBath,HalfBath,TotRmsAbvGrd,YearBuilt,TotalBsmtSF,BedroomAbvGr,HeatingGasA,HeatingGasW,HeatingGrav,HeatingWall,CentralAirN,CentralAirY,GrLivArea,PoolArea,YrSold,SalePrice
105,6120,1,0,0,0,0,5,5,2,1,8,1993,780,3,1,0,0,0,0,1,1661,0,2008,94330.2428728364
80,10530,0,0,0,0,1,8,6,2,0,6,1993,1845,3,1,0,0,0,0,1,2452,0,2009,347917.608673402
63,11988,0,0,0,1,0,7,6,3,1,5,1954,939,3,1,0,0,0,0,1,630,0,2008,96921.6119636332
60,10410,1,0,0,0,0,8,5,2,0,5,1958,768,2,1,0,0,0,0,1,2158,0,2006,230968.582863125
60,7800,1,0,0,0,0,6,7,1,1,5,1963,2223,2,1,0,0,0,1,0,1368,0,2009,171474.974729412
69.7719596646823,11923,1,0,0,0,0,6,5,2,1,7,1990,483,3,1,0,0,0,0,1,1269,0,2006,182857.523466594
77,7875,1,0,0,0,0,5,5,2,1,5,1973,360,3,1,0,0,0,0,1,1383,0,2007,163573.932718824
65,1680,1,0,0,0,0,5,5,1,1,5,2006,832,3,1,0,0,0,0,1,1229,0,2007,153645.838709779
50,13811,1,0,0,0,0,7,2,1,1,6,1954,1157,3,1,0,0,0,0,1,1479,0,2008,129778.307511989
97,15138,1,0,0,0,0,5,5,2,1,8,1998,721,3,1,0,0,0,0,1,672,0,2006,104118.077674027
68,11764,1,0,0,0,0,7,6,1,1,6,1952,768,2,1,0,0,0,0,1,1387,0,2007,153662.68340223
58,5600,1,0,0,0,0,5,5,1,1,6,2009,912,3,1,0,0,0,0,1,1416,0,2006,169269.147159168
69.7719596646823,2308,1,0,0,0,0,6,6,1,0,6,2007,1092,3,1,0,0,0,0,1,1479,0,2009,131908.102563553
24,21535,1,0,0,0,0,7,6,1,0,9,1960,755,2,1,0,0,0,0,1,1552,0,2008,162058.419251587
76,8967,1,0,0,0,0,5,7,2,1,7,1959,1248,3,1,0,0,0,0,1,1419,0,2009,159051.55858493
90,4058,1,0,0,0,0,5,5,1,1,8,1971,696,3,1,0,0,0,0,1,1008,0,2007,115509.870070051
85,4456,1,0,0,0,0,9,5,2,1,11,1998,1149,3,1,0,0,0,0,1,1199,0,2008,224840.153048205
69.7719596646823,11988,1,0,0,0,0,4,4,1,0,14,2006,1073,2,1,0,0,0,0,1,1962,0,2006,169562.591706311
69.7719596646823,12205,1,0,0,0,0,8,6,2,0,5,1960,1442,2,1,0,0,0,0,1,1973,0,2008,279727.262048073
62,10206,1,0,0,0,0,5,5,1,1,6,1900,816,3,1,0,0,0,0,1,1296,0,2006,125300.791886468
70,13125,1,0,0,0,0,5,5,2,1,4,1969,908,3,1,0,0,0,0,1,2126,0,2008,190682.169952731
60,12011,1,0,0,0,0,5,5,1,0,6,1950,585,2,1,0,0,0,0,1,1266,0,2006,116415.658340359
60,6792,1,0,0,0,0,5,5,1,0,6,1962,1650,3,1,0,0,0,0,1,1355,0,2007,143790.68226612
81,11751,1,0,0,0,0,7,7,2,0,7,1924,1273,2,1,0,0,0,0,1,1327,0,2006,176063.284170801
65,10570,0,1,0,0,0,5,7,2,1,6,2007,1623,2,1,0,0,0,0,1,968,0,2009,181809.802591652
85,6040,1,0,0,0,0,8,5,2,0,5,2008,1614,3,1,0,0,0,0,1,1320,0,2008,273580.935744743
120,9760,1,0,0,0,0,6,6,1,1,8,1998,1360,3,1,0,0,0,0,1,1148,0,2007,167055.581259333
41,6000,1,0,0,0,0,6,7,1,0,6,1949,832,4,1,0,0,0,0,1,1717,0,2007,104286.883893384
88,12342,1,0,0,0,0,6,5,1,0,10,1997,1728,2,1,0,0,0,0,1,1123,0,2009,193970.495584463
32,26178,1,0,0,0,0,8,5,2,0,6,2004,840,3,1,0,0,0,0,1,2060,0,2009,289568.743496968
90,7500,1,0,0,0,0,6,8,2,0,6,2002,796,2,1,0,0,0,0,1,729,0,2007,179290.370123698
60,2522,0,0,0,0,1,5,6,2,0,7,1988,825,2,1,0,0,0,0,1,2078,0,2008,156104.268393629
47,8430,1,0,0,0,0,6,3,2,0,11,1946,864,3,1,0,0,0,0,1,1268,0,2010,88867.3123321576
53,8393,1,0,0,0,0,5,7,3,1,6,1958,936,4,1,0,0,0,0,1,864,0,2009,105433.661097759
75,14115,1,0,0,0,0,5,5,2,0,7,1920,1650,3,1,0,0,0,0,1,1348,0,2008,188302.07111657
80,12160,1,0,0,0,0,6,5,1,1,7,2003,1029,1,1,0,0,0,0,1,1396,0,2008,122669.431178019
94,16770,1,0,0,0,0,4,4,1,1,10,2003,0,3,1,0,0,0,0,1,825,0,2008,110006.569894042
66,8400,1,0,0,0,0,6,7,2,1,5,1962,1040,5,1,0,0,0,0,1,1636,0,2008,176113.579166811
96,7420,0,0,0,1,0,6,6,2,0,6,2000,1092,3,1,0,0,0,0,1,1940,0,2009,174417.322664095
70,8200,1,0,0,0,0,5,8,1,0,5,1910,1753,3,1,0,0,0,0,1,1844,0,2006,182937.355592188
80,10659,1,0,0,0,0,6,8,2,0,6,1939,848,4,0,1,0,0,0,1,2574,0,2008,192952.429713427
70,10603,1,0,0,0,0,7,6,2,0,4,1977,1362,3,1,0,0,0,0,1,1663,0,2010,162874.665046433
80,7449,0,0,0,0,1,6,5,1,0,5,2006,975,3,1,0,0,0,0,1,2158,0,2008,233118.349350644
80,7200,1,0,0,0,0,5,7,2,1,7,1998,1670,2,1,0,0,0,0,1,2380,0,2008,207893.300680166
79,5784,1,0,0,0,0,4,5,1,0,6,1980,1073,3,1,0,0,0,0,1,1152,0,2009,142969.206039142
120,8163,1,0,0,0,0,8,5,1,1,4,1958,970,2,1,0,0,0,0,1,1728,0,2008,177303.150549655
60,10655,0,1,0,0,0,6,5,1,0,5,1998,458,2,1,0,0,0,0,1,1337,0,2008,128490.78584537
69.7719596646823,8012,1,0,0,0,0,7,8,3,0,6,1980,924,3,1,0,0,0,0,1,1620,0,2007,218564.606979962
72,8089,0,0,0,1,0,5,5,1,1,6,1942,832,3,1,0,0,0,0,1,1441,0,2008,90171.3120527083
21,8892,0,0,0,0,1,6,5,2,1,5,1970,1057,4,1,0,0,0,1,0,948,0,2006,104837.691110338
69.7719596646823,9375,1,0,0,0,0,7,5,1,0,8,1999,936,1,1,0,0,0,0,1,767,0,2010,182257.380843433
88,4671,1,0,0,0,0,6,5,1,0,7,1959,1095,3,0,0,1,0,0,1,1144,0,2008,152150.866917699
75,7700,1,0,0,0,0,6,6,1,1,11,2007,923,3,1,0,0,0,0,1,935,0,2006,167390.409667453
71,11988,1,0,0,0,0,5,5,2,0,7,1984,1053,2,1,0,0,0,0,1,1288,0,2010,122064.684118545
60,10652,1,0,0,0,0,5,6,1,0,7,1997,1158,3,1,0,0,0,0,1,1269,0,2007,146213.293035051
60,8520,1,0,0,0,0,7,6,2,1,5,1940,1869,3,1,0,0,0,0,1,1294,0,2010,197375.820189121
60,12168,1,0,0,0,0,6,4,2,0,5,1924,900,2,1,0,0,0,0,1,1145,0,2006,105801.060363545
61,8450,1,0,0,0,0,5,7,1,0,5,1970,1013,2,1,0,0,0,0,1,1152,0,2010,118795.2424407
80,8430,1,0,0,0,0,5,3,1,0,6,1999,1314,3,1,0,0,0,0,1,2062,0,2007,167111.290354439
60,40094,0,0,0,1,0,5,5,1,1,8,2004,1489,2,1,0,0,0,0,1,1468,0,2006,156733.709420613
64,6979,1,0,0,0,0,7,5,3,1,5,1922,528,3,1,0,0,0,0,1,1040,0,2006,159156.255692324
92,7200,1,0,0,0,0,7,5,2,1,7,1974,1121,3,1,0,0,0,0,1,1302,0,2006,150802.332940016
72,10012,1,0,0,0,0,6,5,1,1,6,1918,864,3,1,0,0,0,0,1,1638,0,2008,101315.045948019
120,7018,1,0,0,0,0,7,5,1,0,5,1975,789,2,1,0,0,0,0,1,1112,0,2006,132338.658144607
41,8978,0,0,0,0,1,6,7,2,0,7,1954,845,3,1,0,0,0,1,0,1510,0,2007,129325.112352009
50,10839,1,0,0,0,0,7,5,2,1,3,1976,1670,2,1,0,0,0,1,0,1776,0,2007,231640.138667114
60,7024,1,0,0,0,0,5,6,2,0,8,1934,894,3,1,0,0,0,0,1,1982,0,2007,176135.18833516
43,17423,1,0,0,0,0,8,6,2,0,8,2001,1436,3,1,0,0,0,0,1,2794,0,2006,394466.230724063
64,13125,1,0,0,0,0,8,7,2,0,7,2000,848,3,0,1,0,0,0,1,1336,0,2009,202578.937343057
64,10011,0,0,0,0,1,6,7,1,1,4,1959,1413,3,1,0,0,0,0,1,778,0,2006,118066.125511232
69.7719596646823,13418,1,0,0,0,0,8,6,1,0,8,1999,1204,4,1,0,0,0,0,1,2013,0,2009,309987.70974829
50,14115,1,0,0,0,0,5,5,1,0,6,2005,1196,3,1,0,0,0,0,1,1262,0,2007,145641.744928845
34,9022,1,0,0,0,0,5,5,2,1,6,2004,650,4,0,1,0,0,0,1,1363,0,2008,143394.099840371
69.7719596646823,13474,1,0,0,0,0,8,5,2,0,4,2006,964,4,1,0,0,0,0,1,2727,0,2008,261485.10965344
59,11194,1,0,0,0,0,6,5,2,0,9,1880,3206,3,1,0,0,0,0,1,1310,0,2008,174203.487974532
70,7000,1,0,0,0,0,9,6,2,1,6,1977,864,3,1,0,0,0,0,1,788,0,2007,238254.79161747
69.7719596646823,16466,1,0,0,0,0,7,7,1,0,4,1962,1257,3,1,0,0,0,0,1,1216,0,2006,182954.055005717
69.7719596646823,12800,1,0,0,0,0,5,5,2,0,7,1998,861,2,1,0,0,0,0,1,2402,0,2010,221414.598943638
60,9100,1,0,0,0,0,5,6,2,0,6,1980,794,4,1,0,0,0,0,1,784,0,2009,98668.6788637212
86,2887,1,0,0,0,0,9,5,2,1,8,1964,1008,3,1,0,0,0,1,0,2030,0,2010,271319.386467884
60,4500,0,0,0,0,1,5,5,1,0,6,1999,988,3,1,0,0,0,0,1,2520,0,2009,158338.325455255
50,7244,0,0,0,0,1,6,5,1,0,7,1968,1073,3,1,0,0,0,0,1,1294,0,2008,128637.638664434
69.7719596646823,12968,1,0,0,0,0,5,5,1,1,10,2006,1208,3,1,0,0,0,0,1,1301,0,2009,161948.236249994
98,7314,1,0,0,0,0,7,5,1,0,5,1970,856,3,1,0,0,0,0,1,2069,0,2007,178558.863030278
79,12227,1,0,0,0,0,5,5,1,0,10,1972,840,3,1,0,0,0,0,1,1428,0,2007,158126.023455579
80,10437,0,1,0,0,0,6,6,1,1,5,1920,774,0,1,0,0,0,0,1,1004,0,2007,140395.477381434
50,12122,1,0,0,0,0,6,5,2,0,7,2005,1196,4,1,0,0,0,0,1,605,0,2008,131610.441514606
50,7252,1,0,0,0,0,5,7,1,1,6,1945,1088,2,1,0,0,0,0,1,1368,0,2008,158641.555954531
68,9056,1,0,0,0,0,6,7,2,0,6,2000,1488,3,1,0,0,0,0,1,816,0,2009,171217.175535744
69.7719596646823,4608,1,0,0,0,0,6,7,2,0,9,1923,720,2,1,0,0,0,0,1,1416,0,2009,141689.737742946
80,10594,1,0,0,0,0,5,7,2,0,6,2007,1268,3,1,0,0,0,0,1,1536,0,2008,198169.098003152
59,12358,0,0,0,0,1,5,6,1,1,9,1977,1114,3,1,0,0,0,0,1,1512,0,2009,148937.982495773
34,8600,1,0,0,0,0,6,6,2,0,6,1970,1389,2,1,0,0,0,0,1,1244,0,2007,175492.871117366
102,14948,1,0,0,0,0,5,5,2,1,7,1991,794,3,1,0,0,0,0,1,1496,0,2007,170748.551435908
24,11787,1,0,0,0,0,5,6,2,0,10,1952,1375,3,1,0,0,0,0,1,1296,0,2007,137428.856241083
61,3182,1,0,0,0,0,7,5,2,0,7,1900,1116,3,1,0,0,0,0,1,2365,0,2008,198425.434946066
80,8450,1,0,0,0,0,7,7,1,0,5,1994,1225,1,1,0,0,0,0,1,1363,0,2006,228379.305391758
60,4671,1,0,0,0,0,7,7,2,0,6,2000,840,2,1,0,0,0,0,1,1552,0,2007,173155.347639929
69.7719596646823,7937,1,0,0,0,0,5,5,2,0,7,1916,1190,3,1,0,0,0,0,1,1057,0,2008,103682.853953194
50,9245,1,0,0,0,0,3,5,1,1,7,2006,1477,4,1,0,0,0,0,1,1576,0,2009,151058.496224065
69.7719596646823,11049,0,0,0,1,0,7,7,2,0,6,1979,707,2,1,0,0,0,0,1,2002,0,2007,193544.238724322
60,7500,0,0,0,0,1,10,5,1,1,11,1965,816,2,1,0,0,0,0,1,1073,0,2007,199219.499349062
69.7719596646823,7540,1,0,0,0,0,8,5,1,0,6,1958,1364,4,1,0,0,0,0,1,1501,0,2008,197734.619102
79,7313,1,0,0,0,0,6,9,1,1,7,2008,884,3,1,0,0,0,0,1,1241,0,2007,161356.430402372
84,9416,1,0,0,0,0,9,5,1,0,6,1977,874,3,1,0,0,0,1,0,2978,0,2006,345629.458037545
84,4438,0,0,0,0,1,5,7,2,0,4,1904,596,2,1,0,0,0,0,1,912,0,2008,77706.619895682
36,6780,1,0,0,0,0,5,5,1,1,6,1977,832,3,1,0,0,0,0,1,1097,0,2009,130690.940688338
60,9505,1,0,0,0,0,6,5,1,0,4,1920,822,2,1,0,0,0,0,1,1739,0,2010,158915.171047012
24,12702,1,0,0,0,0,5,5,1,0,6,1984,1360,3,1,0,0,0,0,1,1145,0,2008,123575.09164666
60,5105,1,0,0,0,0,6,5,2,1,9,2006,795,3,1,0,0,0,0,1,864,0,2007,151519.540819829
51,8544,1,0,0,0,0,4,7,1,0,8,1996,630,4,1,0,0,0,0,1,754,0,2006,70909.0206928195
53,11500,1,0,0,0,0,5,6,2,0,10,1936,1753,3,1,0,0,0,0,1,1458,0,2006,137153.911355478
79,2289,0,0,0,1,0,5,5,3,1,7,2000,1437,3,1,0,0,0,1,0,1768,0,2009,131331.992424482
94,7032,1,0,0,0,0,5,5,2,1,6,2007,1092,3,1,0,0,0,0,1,902,0,2009,183659.191273663
72,5000,1,0,0,0,0,4,6,1,0,8,1977,1194,3,1,0,0,0,0,1,1961,0,2008,172687.929511031
68,21872,1,0,0,0,0,6,6,2,1,9,1932,1116,3,1,0,0,0,0,1,2183,0,2009,168656.239297968
52,4671,1,0,0,0,0,8,7,1,0,7,1918,1728,3,1,0,0,0,0,1,1375,0,2007,225416.782640607
65,8635,1,0,0,0,0,7,5,2,0,6,1993,384,2,1,0,0,0,0,1,1509,0,2009,171523.148733386
81,6240,1,0,0,0,0,4,5,1,0,6,1926,1156,2,1,0,0,0,0,1,2082,0,2007,161499.622037811
69.7719596646823,7588,1,0,0,0,0,7,5,1,0,8,1993,1140,3,1,0,0,0,0,1,1144,0,2008,196351.124749559
70,6240,0,0,0,0,1,6,5,1,0,4,1890,1719,3,1,0,0,0,0,1,1632,0,2010,149737.438528824
66,5000,1,0,0,0,0,5,7,2,0,4,2003,649,4,1,0,0,0,0,1,924,0,2007,140097.380401293
60,159000,1,0,0,0,0,6,5,2,0,8,1910,1003,4,1,0,0,0,0,1,1092,0,2009,141995.630022242
105,12376,1,0,0,0,0,7,6,2,0,7,2005,576,3,1,0,0,0,0,1,1069,0,2008,168878.465410368
74,8070,1,0,0,0,0,7,7,1,1,10,1961,1065,4,1,0,0,0,0,1,1144,0,2006,156539.511359847
80,9588,1,0,0,0,0,8,7,2,0,5,2007,861,3,1,0,0,0,0,1,1230,0,2006,179076.438797123
44,4750,1,0,0,0,0,9,5,2,1,7,1969,2217,3,1,0,0,0,0,1,1651,0,2010,239202.509763597
69.7719596646823,2645,1,0,0,0,0,6,5,2,0,5,1919,740,3,1,0,0,0,0,1,1710,0,2009,126402.315424775
100,6000,1,0,0,0,0,9,5,2,1,7,1976,1347,2,1,0,0,0,0,1,1099,0,2006,181608.726520411
58,9056,1,0,0,0,0,4,5,2,0,5,1996,756,4,1,0,0,0,0,1,1228,0,2009,147907.892353023
60,14145,1,0,0,0,0,5,8,1,1,7,1977,939,3,1,0,0,0,0,1,1604,0,2010,131946.182399167
103,8246,1,0,0,0,0,6,6,2,1,9,1999,822,4,1,0,0,0,0,1,1137,0,2010,132717.908705883
63,7150,1,0,0,0,0,8,3,2,0,9,1993,856,3,1,0,0,0,0,1,1414,0,2007,210019.917882668
60,7340,1,0,0,0,0,7,7,2,0,5,1960,728,3,1,0,0,0,0,1,864,0,2007,121068.223304588
42,8791,1,0,0,0,0,6,7,2,1,7,1976,1008,3,1,0,0,0,0,1,1525,0,2006,159368.501895202
73,12205,1,0,0,0,0,7,5,2,0,5,1964,1276,3,1,0,0,0,0,1,1306,0,2010,156861.435805538
51,10650,1,0,0,0,0,5,7,2,0,6,1914,458,3,1,0,0,0,0,1,2822,0,2007,154772.981575959
86,4400,1,0,0,0,0,5,7,1,0,8,2004,1470,3,1,0,0,0,0,1,990,0,2008,177207.082041274
43,16285,1,0,0,0,0,6,7,1,0,8,1939,1517,3,1,0,0,0,0,1,3194,0,2009,226255.677897571
85,21000,1,0,0,0,0,6,5,3,0,8,1976,384,3,1,0,0,0,0,1,2080,0,2009,165865.884358459
105,11782,1,0,0,0,0,7,3,2,0,7,1954,720,4,1,0,0,0,0,1,1694,0,2007,168007.318323422
64,11645,0,1,0,0,0,10,5,2,1,5,2004,721,3,1,0,0,0,0,1,2121,0,2010,302663.328807691
64,13418,1,0,0,0,0,4,5,2,0,6,1967,1208,3,1,0,0,0,0,1,1148,0,2007,127280.61945066
60,14215,0,0,0,0,1,6,5,2,0,10,1920,1053,2,1,0,0,0,0,1,1646,0,2008,170635.555465153
92,10106,1,0,0,0,0,5,5,1,0,8,1953,1390,3,1,0,0,0,0,1,1425,0,2006,168417.308559822
74,14006,1,0,0,0,0,9,6,2,0,6,1953,793,3,1,0,0,0,0,1,1144,0,2008,215085.020421177
63,7535,1,0,0,0,0,6,5,2,0,10,1976,1095,3,1,0,0,0,0,1,1192,0,2010,156509.753770348
63,4251,0,0,1,0,0,5,5,2,0,8,1962,1214,4,1,0,0,0,0,1,1365,0,2010,142024.03949928
69.7719596646823,13651,1,0,0,0,0,6,9,2,0,7,1988,907,3,1,0,0,0,0,1,1004,0,2006,154804.444288418
85,3072,1,0,0,0,0,4,4,1,0,7,1948,0,4,1,0,0,0,0,1,2531,0,2006,142093.055175493
73,10667,1,0,0,0,0,6,5,2,1,5,1997,720,3,1,0,0,0,0,1,1230,0,2006,135837.815997616
36,8978,1,0,0,0,0,7,5,1,0,7,1985,816,3,1,0,0,0,0,1,1393,0,2008,164304.84228778
75,12150,1,0,0,0,0,8,5,2,0,8,1977,1032,2,1,0,0,0,0,1,1470,0,2009,193084.760319067
72,14115,1,0,0,0,0,4,5,1,1,7,1998,1777,2,1,0,0,0,0,1,2057,0,2010,235840.960934307
55,10106,1,0,0,0,0,5,5,1,0,8,1949,1580,2,1,0,0,0,0,1,1080,0,2008,166117.821910899
94,13284,0,0,0,0,1,5,5,2,1,6,1962,807,3,1,0,0,0,0,1,1924,0,2010,186863.971735491
60,6000,1,0,0,0,0,5,5,2,0,5,1986,915,3,1,0,0,0,0,1,1464,0,2007,142125.703361591
98,9375,1,0,0,0,0,6,5,1,0,11,2000,1291,2,1,0,0,0,0,1,1971,0,2007,201428.88970657
69.7719596646823,9120,1,0,0,0,0,7,5,1,1,7,1962,1188,3,1,0,0,0,0,1,1541,0,2007,190666.893030347
50,12046,1,0,0,0,0,5,8,2,1,7,1910,1034,3,1,0,0,0,0,1,672,0,2007,104095.754650836
100,9900,1,0,0,0,0,7,6,2,1,7,1954,546,5,1,0,0,0,0,1,1978,0,2006,189853.385109739
75,11425,1,0,0,0,0,7,7,1,0,8,1956,1010,3,1,0,0,0,0,1,1118,0,2007,170387.262437607
80,7930,0,0,0,1,0,6,5,2,0,7,1965,700,4,1,0,0,0,0,1,987,0,2008,140377.401181652
77,1526,1,0,0,0,0,7,5,2,1,4,2005,1417,3,1,0,0,0,0,1,1541,0,2007,194332.496527263
105,10655,0,0,0,0,1,7,5,2,1,5,2002,938,3,1,0,0,0,1,0,1666,0,2009,202677.792179212
149,14200,0,0,0,0,1,5,4,1,0,8,1976,1120,3,1,0,0,0,0,1,1518,0,2007,158965.859800113
51,5400,1,0,0,0,0,8,5,1,0,6,2004,912,3,1,0,0,0,0,1,1626,0,2008,190525.852365746
85,8925,1,0,0,0,0,4,8,2,1,6,1929,1268,3,1,0,0,0,0,1,2392,0,2010,231469.702076111
55,5604,1,0,0,0,0,5,3,1,2,6,2006,1360,2,1,0,0,0,0,1,796,0,2006,139089.376340497
60,10859,1,0,0,0,0,6,6,0,1,6,1967,774,2,1,0,0,0,0,1,864,0,2010,148261.003842773
69.7719596646823,8400,1,0,0,0,0,5,5,2,0,4,1921,1389,3,1,0,0,0,0,1,1434,0,2009,113817.432076334
59,2592,0,0,1,0,0,5,5,2,1,8,1971,832,3,1,0,0,0,0,1,2259,0,2008,132115.500575929
69.7719596646823,7244,1,0,0,0,0,7,5,2,0,7,2000,811,3,1,0,0,0,0,1,894,0,2007,177651.444824837
69.7719596646823,8197,1,0,0,0,0,9,5,0,0,6,1961,686,3,1,0,0,0,0,1,1788,0,2006,226093.025748661
24,8450,1,0,0,0,0,5,6,2,1,6,2004,1734,3,1,0,0,0,0,1,894,0,2006,166430.977891743
60,26178,1,0,0,0,0,5,5,1,1,5,1949,1069,1,1,0,0,0,0,1,1092,0,2008,147832.484332937
81,10237,0,0,0,0,1,8,5,3,1,6,2003,907,3,1,0,0,0,0,1,1768,0,2009,252201.229376945
40,4438,1,0,0,0,0,5,5,2,0,5,1885,940,4,1,0,0,0,1,0,2624,0,2009,155385.787877415
69.7719596646823,11425,1,0,0,0,0,5,5,2,0,4,1976,1088,3,1,0,0,0,0,1,848,0,2006,129333.192940329
74,8089,0,0,0,1,0,5,8,1,0,8,1976,1408,4,1,0,0,0,0,1,1920,0,2006,218689.220651992
69.7719596646823,13500,0,0,1,0,0,8,6,2,0,7,1915,1814,2,1,0,0,0,0,1,1501,0,2007,242583.35039341
50,9830,1,0,0,0,0,4,6,2,0,6,2003,1844,2,1,0,0,0,0,1,1116,0,2006,186309.705068157
60,8544,1,0,0,0,0,4,5,2,1,6,1970,723,1,1,0,0,0,0,1,1494,0,2009,154324.141530056
74,11029,1,0,0,0,0,5,6,2,1,7,1972,520,2,1,0,0,0,0,1,1429,0,2007,156849.556347173
68,7922,1,0,0,0,0,5,5,2,0,5,1994,0,2,1,0,0,0,0,1,1232,0,2008,108150.588913792
50,11553,1,0,0,0,0,6,7,2,1,7,1926,0,3,1,0,0,0,0,1,1456,0,2008,160342.068483373
80,8248,1,0,0,0,0,7,7,2,0,5,2003,1003,4,1,0,0,0,1,0,894,0,2007,156856.207798121
44,10010,1,0,0,0,0,4,5,3,0,6,2003,1375,2,1,0,0,0,0,1,1113,0,2007,141054.748456394
78,8520,1,0,0,0,0,8,5,1,1,6,2005,816,2,1,0,0,0,0,1,1200,0,2009,176745.875132756
72,9000,1,0,0,0,0,3,8,2,0,7,1936,864,3,1,0,0,0,0,1,2157,0,2007,185454.164137833
80,18450,1,0,0,0,0,8,7,2,1,8,1971,876,2,1,0,0,0,0,1,1954,0,2010,219894.103401593
107,14157,1,0,0,0,0,5,5,1,0,6,1978,1165,3,1,0,0,0,0,1,1774,0,2007,184701.926568036
50,8405,1,0,0,0,0,6,5,2,0,6,2002,1013,3,1,0,0,0,0,1,2034,0,2010,217287.719010265
68,45600,1,0,0,0,0,7,5,2,1,7,2003,672,4,1,0,0,0,0,1,864,0,2010,172636.791284381
65,5520,1,0,0,0,0,6,5,2,0,7,1960,1107,3,1,0,0,0,0,1,1479,0,2008,171197.081852061
47,2268,1,0,0,0,0,6,7,1,1,6,1965,804,2,1,0,0,0,0,1,980,0,2006,99639.6809447755
80,7420,1,0,0,0,0,7,8,2,1,6,1923,925,3,1,0,0,0,0,1,1961,0,2009,208753.995714896
24,7420,1,0,0,0,0,7,7,1,1,7,1970,3094,4,1,0,0,0,0,1,816,0,2010,244908.764963935
120,8235,1,0,0,0,0,6,5,2,0,7,1924,936,3,1,0,0,0,0,1,1324,0,2010,132302.755324713
69.7719596646823,1680,1,0,0,0,0,8,5,1,1,5,1993,1490,3,1,0,0,0,0,1,2612,0,2009,251572.260469973
84,8760,1,0,0,0,0,7,5,2,1,6,2002,894,2,1,0,0,0,0,1,925,0,2006,153822.774100074
62,10800,1,0,0,0,0,6,7,1,0,7,1972,880,3,1,0,0,0,0,1,1113,0,2007,147524.736126577
82,9000,1,0,0,0,0,8,5,1,1,8,1913,880,3,1,0,0,0,1,0,1159,0,2008,184650.156309636
60,7000,1,0,0,0,0,7,5,2,1,7,2004,1726,3,1,0,0,0,0,1,1048,648,2008,238456.403576183
69.7719596646823,5684,1,0,0,0,0,5,5,2,0,5,2003,1440,3,1,0,0,0,0,1,948,0,2007,201586.680978544
69,10552,1,0,0,0,0,6,5,2,1,6,1951,1208,3,1,0,0,0,0,1,1489,0,2009,156981.413227666
69.7719596646823,7875,1,0,0,0,0,5,5,3,0,5,1910,1226,4,1,0,0,0,0,1,1959,0,2009,157059.847237063
80,10437,1,0,0,0,0,8,5,2,0,5,2006,696,2,1,0,0,0,0,1,1774,0,2009,207255.939207289
69.7719596646823,14115,1,0,0,0,0,5,7,2,0,6,1936,1582,2,1,0,0,0,0,1,1040,0,2007,164424.332621198
80,7200,1,0,0,0,0,5,5,2,0,7,1950,864,3,1,0,0,0,0,1,1054,0,2006,141344.812310469
69.7719596646823,5400,1,0,0,0,0,7,9,2,1,6,1947,1436,3,1,0,0,0,0,1,1393,0,2009,199701.224250228
43,2448,1,0,0,0,0,6,5,3,0,6,2007,1165,3,1,0,0,0,0,1,1474,0,2006,143797.015856283
75,8400,1,0,0,0,0,5,5,2,1,5,1998,901,3,1,0,0,0,0,1,1056,0,2007,135100.739965028
69,8520,1,0,0,0,0,6,5,1,0,9,1918,1686,4,1,0,0,0,0,1,1680,0,2006,159078.578473692
75,11146,1,0,0,0,0,6,5,2,0,6,1920,848,3,1,0,0,0,0,1,2002,0,2007,198044.997906258
69.7719596646823,26178,1,0,0,0,0,5,5,2,1,6,1948,780,3,1,0,0,0,0,1,2134,0,2006,173289.160312534
92,7990,1,0,0,0,0,6,5,1,0,7,2006,1100,2,1,0,0,0,0,1,2198,0,2009,184594.650845665
79,6292,1,0,0,0,0,6,6,1,1,6,1948,1709,3,1,0,0,0,0,1,1707,0,2009,156371.966974013
103,3922,1,0,0,0,0,7,5,2,1,7,2006,944,4,1,0,0,0,1,0,1044,0,2007,146220.138091284
60,10125,1,0,0,0,0,6,5,1,0,7,2005,702,3,1,0,0,0,0,1,768,0,2007,124460.847236797
60,12735,1,0,0,0,0,5,5,2,0,8,1931,1095,3,1,0,0,0,1,0,1940,0,2007,148621.512939801
94,9600,1,0,0,0,0,5,8,1,0,7,2000,840,4,1,0,0,0,0,1,1505,0,2010,104948.560241632
80,6292,1,0,0,0,0,5,8,1,0,6,1992,804,5,1,0,0,0,0,1,1800,0,2007,168943.44104681
69.7719596646823,15660,1,0,0,0,0,7,6,2,1,6,2002,1468,2,1,0,0,0,0,1,1040,0,2009,246999.770753578
78,9400,1,0,0,0,0,7,6,2,0,7,1961,1136,4,1,0,0,0,0,1,1432,0,2008,177647.983864073
21,9464,0,0,0,0,1,5,5,1,0,6,2004,1461,4,1,0,0,0,0,1,1680,0,2006,221437.352235114
69.7719596646823,53504,1,0,0,0,0,8,6,1,1,8,1978,1362,3,1,0,0,0,0,1,1489,0,2009,240195.483024729
69.7719596646823,8089,1,0,0,0,0,6,5,3,0,5,1960,660,3,1,0,0,0,0,1,1698,0,2009,129052.477329676
67,7875,1,0,0,0,0,8,7,1,1,8,2004,1142,3,1,0,0,0,0,1,3228,0,2009,359068.81523913
